13:32:21,48.3,93.7
13:32:22,48.4,93.7
13:32:23,48.4,93.7
13:32:24,48.3,92.6
13:32:25,48.3,92.6
13:32:26,48.2,92.0
13:32:27,48.3,92.0
13:32:28,48.2,91.4
13:32:29,48.2,91.4
13:32:30,48.2,91.4
13:32:31,48.1,90.4
13:32:32,48.2,90.4
13:32:33,48.2,90.4
13:32:34,48.2,90.4
13:32:35,48.1,89.4
13:32:36,48.1,89.4
13:32:37,48.1,88.8
13:32:38,48.1,88.8
13:32:39,48.1,88.8
13:32:40,48.0,87.8
13:32:41,48.0,87.8
13:32:42,48.0,87.8
13:32:43,48.0,87.8
13:32:44,47.9,86.9
13:32:45,47.9,86.9
13:32:46,47.9,86.9
13:32:47,47.8,85.9
13:32:48,47.9,85.9
13:32:49,47.8,85.9
13:32:50,47.9,85.9
13:32:51,47.8,85.0
13:32:52,47.8,85.0
13:32:53,47.8,85.0
13:32:54,47.7,84.0
13:32:55,47.7,84.0
13:32:56,47.7,84.0
13:32:57,47.7,84.0
13:32:58,47.6,83.1
13:32:59,47.5,83.1
13:33:00,47.6,83.1
13:33:01,47.5,82.2
13:33:02,47.5,82.2
13:33:03,47.4,82.2
13:33:04,47.4,82.2
13:33:05,47.3,81.2
13:33:06,47.3,81.2
13:33:07,47.3,81.2
13:33:08,47.2,80.4
13:33:09,47.2,80.4
13:33:10,47.2,80.4
13:33:11,47.2,80.4
13:33:12,47.1,79.5
13:33:13,47.1,79.5
13:33:14,47.1,79.5
13:33:15,47.0,78.8
13:33:16,47.0,78.8
13:33:17,47.0,78.8
13:33:18,47.0,78.8
13:33:19,46.9,78.0
13:33:20,46.9,78.0
13:33:21,46.9,78.0
13:33:22,46.8,77.3
13:33:23,46.8,77.3
13:33:24,46.8,77.3
13:33:25,46.8,77.3
13:33:26,46.7,76.6
13:33:27,46.7,76.6
13:33:28,46.7,76.6
13:33:29,46.6,75.9
13:33:30,46.6,75.9
13:33:31,46.6,75.9
13:33:32,46.6,75.9
13:33:33,46.5,75.2
13:33:34,46.5,75.2
13:33:35,46.5,75.2
13:33:36,46.4,74.5
13:33:37,46.4,74.5
13:33:38,46.4,74.5
13:33:39,46.4,74.5
13:33:40,46.3,73.8
13:33:41,46.2,73.8
13:33:42,46.3,73.8
13:33:43,46.2,73.2
13:33:44,46.2,73.2
13:33:45,46.2,73.2
13:33:46,46.2,73.2
13:33:47,46.1,72.6
13:33:48,46.1,72.6
13:33:49,46.1,72.6
13:33:50,46.0,72.0
13:33:51,46.1,72.0
13:33:52,46.0,72.0
13:33:53,46.0,72.0
13:33:54,46.0,71.3
13:33:55,45.9,71.3
13:33:56,46.0,71.3
13:33:57,45.9,71.3
13:33:58,45.9,71.3
13:33:59,45.8,70.5
13:34:00,45.8,70.5
13:34:01,45.8,70.5
13:34:02,45.7,69.9
13:34:03,45.7,69.9
13:34:04,45.7,69.9
13:34:05,45.7,69.9
13:34:06,45.6,69.3
13:34:07,45.6,69.3
13:34:08,45.6,69.3
13:34:09,45.5,68.7
13:34:10,45.5,68.7
13:34:11,45.5,68.7
13:34:12,45.5,68.7
13:34:13,45.4,68.1
13:34:14,45.4,68.1
13:34:15,45.4,68.1
13:34:16,45.3,68.1
13:34:17,45.3,68.1
13:34:18,45.2,67.4
13:34:19,45.3,67.4
13:34:20,45.2,67.4
13:34:21,45.2,67.4
13:34:22,45.1,66.7
13:34:23,45.1,66.7
13:34:24,45.1,66.7
13:34:25,45.0,66.1
13:34:26,45.0,66.1
13:34:27,45.0,66.1
13:34:28,44.9,66.1
13:34:29,44.9,66.1
13:34:30,44.8,65.4
13:34:31,44.8,65.4
13:34:32,44.8,65.4
13:34:33,44.8,65.4
13:34:34,44.8,65.4
13:34:35,44.8,65.4
13:34:36,44.7,64.7
13:34:37,44.7,64.7
13:34:38,44.7,64.7
13:34:39,44.6,64.7
13:34:40,44.7,64.7
13:34:41,44.6,64.0
13:34:42,44.5,64.0
13:34:43,44.5,64.0
13:34:44,44.5,64.0
13:34:45,44.5,64.0
13:34:46,44.4,63.3
13:34:47,44.4,63.3
13:34:48,44.4,63.3
13:34:49,44.4,63.3
13:34:50,44.4,63.3
13:34:51,44.3,62.7
13:34:52,44.3,62.7
13:34:53,44.3,62.7
13:34:54,44.3,62.7
13:34:55,44.3,62.7
13:34:56,44.2,62.7
13:34:57,44.2,62.0
13:34:58,44.1,62.0
13:34:59,44.1,62.0
13:35:00,44.1,62.0
13:35:01,44.1,62.0
13:35:02,44.0,61.4
13:35:03,44.0,61.4
13:35:04,44.0,61.4
13:35:05,44.0,61.4
13:35:06,44.0,61.4
13:35:07,43.9,60.8
13:35:08,43.9,60.8
13:35:09,43.8,60.8
13:35:10,43.8,60.8
13:35:11,43.8,60.8
13:35:12,43.7,60.1
13:35:13,43.7,60.1
13:35:14,43.7,60.1
13:35:15,43.7,60.1
13:35:16,43.6,60.1
13:35:17,43.6,60.1
13:35:18,43.5,59.5
13:35:19,43.5,59.5
13:35:20,43.5,59.5
13:35:21,43.4,59.5
13:35:22,43.4,59.5
13:35:23,43.3,58.8
13:35:24,43.3,58.8
13:35:25,43.3,58.8
13:35:26,43.3,58.8
13:35:27,43.3,58.8
13:35:28,43.2,58.8
13:35:29,43.3,58.8
13:35:30,43.2,58.1
13:35:31,43.1,58.1
13:35:32,43.1,58.1
13:35:33,43.1,58.1
13:35:34,43.1,58.1
13:35:35,43.1,58.1
13:35:36,43.1,58.1
13:35:37,43.0,57.4
13:35:38,43.0,57.4
13:35:39,42.9,57.4
13:35:40,42.9,57.4
13:35:41,42.9,57.4
13:35:42,42.8,56.8
13:35:43,42.8,56.8
13:35:44,42.8,56.8
13:35:45,42.8,56.8
13:35:46,42.7,56.8
13:35:47,42.7,56.1
13:35:48,42.7,56.1
13:35:49,42.6,56.1
13:35:50,42.6,56.1
13:35:51,42.5,56.1
13:35:52,42.5,56.1
13:35:53,42.5,56.1
13:35:54,42.4,55.4
13:35:55,42.4,55.4
13:35:56,42.3,55.4
13:35:57,42.3,55.4
13:35:58,42.3,55.4
13:35:59,42.3,55.4
13:36:00,42.3,55.4
13:36:01,42.2,54.7
13:36:02,42.2,54.7
13:36:03,42.2,54.7
13:36:04,42.1,54.7
13:36:05,42.1,54.7
13:36:06,42.1,54.7
13:36:07,42.1,54.7
13:36:08,42.0,54.1
13:36:09,42.0,54.1
13:36:10,41.9,54.1
13:36:11,41.9,54.1
13:36:12,41.9,54.1
13:36:13,41.9,54.1
13:36:14,41.9,54.1
13:36:15,41.8,53.5
13:36:16,41.8,53.5
13:36:17,41.7,53.5
13:36:18,41.8,53.5
13:36:19,41.7,53.5
13:36:20,41.7,53.5
13:36:21,41.7,53.5
13:36:22,41.6,52.9
13:36:23,41.6,52.9
13:36:24,41.6,52.9
13:36:25,41.6,52.9
13:36:26,41.5,52.9
13:36:27,41.5,52.9
13:36:28,41.5,52.9
13:36:29,41.4,52.3
13:36:30,41.4,52.3
13:36:31,41.4,52.3
13:36:32,41.4,52.3
13:36:33,41.3,52.3
13:36:34,41.3,52.3
13:36:35,41.3,52.3
13:36:36,41.2,52.2
13:36:37,41.3,52.2
13:36:38,41.2,52.0
13:36:39,41.2,52.0
13:36:40,41.2,51.9
13:36:41,41.1,51.9
13:36:42,41.1,51.7
13:36:43,41.0,51.4
13:36:44,41.0,51.4
13:36:45,41.0,51.3
13:36:46,41.0,51.3
13:36:47,41.0,51.2
13:36:48,40.9,51.2
13:36:49,40.9,51.0
13:36:50,40.8,50.9
13:36:51,40.8,50.9
13:36:52,40.8,50.8
13:36:53,40.8,50.8
13:36:54,40.8,50.6
13:36:55,40.7,50.6
13:36:56,40.7,50.5
13:36:57,40.7,50.4
13:36:58,40.7,50.4
13:36:59,40.6,50.2
13:37:00,40.6,50.2
13:37:01,40.5,50.1
13:37:02,40.5,50.1
13:37:03,40.5,49.9
13:37:04,40.4,49.8
13:37:05,40.4,49.8
13:37:06,40.4,49.7
13:37:07,40.4,49.7
13:37:08,40.3,49.5
13:37:09,40.3,49.5
13:37:10,40.3,49.4
13:37:11,40.2,49.3
13:37:12,40.2,49.3
13:37:13,40.2,49.1
13:37:14,40.1,49.1
13:37:15,40.1,49.0
13:37:16,40.1,49.0
13:37:17,40.1,48.9
13:37:18,40.0,48.8
13:37:19,40.0,48.8
13:37:20,40.0,48.6
13:37:21,39.9,48.6
13:37:22,39.9,48.5
13:37:23,39.9,48.5
13:37:24,39.8,48.4
13:37:25,39.8,48.2
13:37:26,39.8,48.2
13:37:27,39.7,48.1
13:37:28,39.7,48.1
13:37:29,39.7,48.0
13:37:30,39.6,48.0
13:37:31,39.6,47.9
13:37:32,39.5,47.7
13:37:33,39.6,47.7
13:37:34,39.5,47.6
13:37:35,39.5,47.6
13:37:36,39.5,47.5
13:37:37,39.5,47.5
13:37:38,39.4,47.4
13:37:39,39.4,47.2
13:37:40,39.4,47.2
13:37:41,39.3,47.1
13:37:42,39.3,47.1
13:37:43,39.3,47.0
13:37:44,39.3,47.0
13:37:45,39.2,46.8
13:37:46,39.2,46.7
13:37:47,39.2,46.7
13:37:48,39.1,46.6
13:37:49,39.1,46.6
13:37:50,39.1,46.5
13:37:51,39.0,46.5
13:37:52,39.0,46.4
13:37:53,39.0,46.3
13:37:54,39.0,46.3
13:37:55,38.9,46.1
13:37:56,38.9,46.1
13:37:57,38.9,46.0
13:37:58,38.8,46.0
13:37:59,38.8,45.9
13:38:00,38.8,45.8
13:38:01,38.8,45.8
13:38:02,38.7,45.7
13:38:03,38.7,45.7
13:38:04,38.7,45.6
13:38:05,38.7,45.6
13:38:06,38.6,45.5
13:38:07,38.6,45.4
13:38:08,38.6,45.4
13:38:09,38.5,45.3
